"","article_name","year","yearweek_start","yearweek_end","month","week","promo_01","promo_02","promo_03","promo_04","promo_05","sales","date"
"1341","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-01-10","2022-01-16",1,2,0,0,0,1,0,4125,"2022-01-10"
"1342","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-01-17","2022-01-23",1,3,0,0,0,0,0,4021,"2022-01-17"
"1343","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-01-24","2022-01-30",1,4,0,0,0,0,0,3850,"2022-01-24"
"1344","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-01-31","2022-02-06",2,5,0,0,0,0,0,3760,"2022-01-31"
"1345","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-02-07","2022-02-13",2,6,0,0,0,0,0,3801,"2022-02-07"
"1346","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-02-14","2022-02-20",2,7,0,0,0,0,0,3832,"2022-02-14"
"1347","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-02-21","2022-02-27",2,8,0,0,0,1,0,5257,"2022-02-21"
"1348","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-02-28","2022-03-06",3,9,0,0,0,1,0,4097,"2022-02-28"
"1349","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-03-07","2022-03-13",3,10,0,0,0,0,0,4334,"2022-03-07"
"1350","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-03-14","2022-03-20",3,11,0,0,0,0,0,4145,"2022-03-14"
"1351","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-03-21","2022-03-27",3,12,0,0,0,0,0,4090,"2022-03-21"
"1352","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-03-28","2022-04-03",3,13,0,0,0,0,0,4275,"2022-03-28"
"1353","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-04-04","2022-04-10",4,14,0,0,0,0,0,4315,"2022-04-04"
"1354","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-04-11","2022-04-17",4,15,0,0,0,0,0,3806,"2022-04-11"
"1355","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-04-18","2022-04-24",4,16,1,0,0,0,0,4382,"2022-04-18"
"1356","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-04-25","2022-05-01",4,17,1,0,0,0,0,3765,"2022-04-25"
"1357","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-05-02","2022-05-08",5,18,0,0,0,0,0,3948,"2022-05-02"
"1358","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-05-09","2022-05-15",5,19,0,0,0,0,0,3801,"2022-05-09"
"1359","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-05-16","2022-05-22",5,20,0,0,0,0,0,3807,"2022-05-16"
"1360","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-05-23","2022-05-29",5,21,0,0,0,0,0,3392,"2022-05-23"
"1361","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-05-30","2022-06-05",6,22,0,0,0,0,0,4088,"2022-05-30"
"1362","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-06-06","2022-06-12",6,23,0,0,0,0,0,3398,"2022-06-06"
"1363","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-06-13","2022-06-19",6,24,0,0,0,0,0,3321,"2022-06-13"
"1364","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-06-20","2022-06-26",6,25,0,0,0,0,0,2724,"2022-06-20"
"1365","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-06-27","2022-07-03",6,26,0,0,0,0,0,2882,"2022-06-27"
"1366","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-07-04","2022-07-10",7,27,0,0,0,0,0,3143,"2022-07-04"
"1367","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-07-11","2022-07-17",7,28,0,0,0,0,0,2909,"2022-07-11"
"1368","BIO FAIRT.JOG.MOKKA 180G",2022,"2022-07-18","2022-07-24",7,29,0,0,0,0,0,2996,"2022-07-18"
"1369","BIO JOGHURT NATURE 180G",2016,"2016-01-04","2016-01-10",1,1,0,0,0,0,0,7447,"2016-01-04"
"1370","BIO JOGHURT NATURE 180G",2016,"2016-01-11","2016-01-17",1,2,0,0,0,0,0,6816,"2016-01-11"
"1371","BIO JOGHURT NATURE 180G",2016,"2016-01-18","2016-01-24",1,3,0,0,0,0,0,6666,"2016-01-18"
"1372","BIO JOGHURT NATURE 180G",2016,"2016-01-25","2016-01-31",1,4,0,0,0,0,0,6638,"2016-01-25"
"1373","BIO JOGHURT NATURE 180G",2016,"2016-02-01","2016-02-07",2,5,0,0,0,0,0,6430,"2016-02-01"
"1374","BIO JOGHURT NATURE 180G",2016,"2016-02-08","2016-02-14",2,6,0,0,0,0,0,6512,"2016-02-08"
"1375","BIO JOGHURT NATURE 180G",2016,"2016-02-15","2016-02-21",2,7,1,0,0,0,0,9609,"2016-02-15"
"1376","BIO JOGHURT NATURE 180G",2016,"2016-02-22","2016-02-28",2,8,1,0,0,0,0,7201,"2016-02-22"
"1377","BIO JOGHURT NATURE 180G",2016,"2016-02-29","2016-03-06",3,9,0,0,0,0,0,6774,"2016-02-29"
"1378","BIO JOGHURT NATURE 180G",2016,"2016-03-07","2016-03-13",3,10,0,0,0,0,0,6782,"2016-03-07"
"1379","BIO JOGHURT NATURE 180G",2016,"2016-03-14","2016-03-20",3,11,0,0,0,0,0,6758,"2016-03-14"
"1380","BIO JOGHURT NATURE 180G",2016,"2016-03-21","2016-03-27",3,12,0,0,0,0,0,6808,"2016-03-21"
"1381","BIO JOGHURT NATURE 180G",2016,"2016-03-28","2016-04-03",3,13,0,0,0,0,0,5967,"2016-03-28"
"1382","BIO JOGHURT NATURE 180G",2016,"2016-04-04","2016-04-10",4,14,1,0,0,0,0,9175,"2016-04-04"
"1383","BIO JOGHURT NATURE 180G",2016,"2016-04-11","2016-04-17",4,15,1,0,0,0,0,6992,"2016-04-11"
"1384","BIO JOGHURT NATURE 180G",2016,"2016-04-18","2016-04-24",4,16,0,0,0,0,0,6694,"2016-04-18"
"1385","BIO JOGHURT NATURE 180G",2016,"2016-04-25","2016-05-01",4,17,0,0,0,0,0,6677,"2016-04-25"
"1386","BIO JOGHURT NATURE 180G",2016,"2016-05-02","2016-05-08",5,18,0,0,0,0,0,6555,"2016-05-02"
"1387","BIO JOGHURT NATURE 180G",2016,"2016-05-09","2016-05-15",5,19,1,0,0,0,0,10588,"2016-05-09"
"1388","BIO JOGHURT NATURE 180G",2016,"2016-05-16","2016-05-22",5,20,1,0,0,0,0,6309,"2016-05-16"
"1389","BIO JOGHURT NATURE 180G",2016,"2016-05-23","2016-05-29",5,21,0,0,0,0,0,6688,"2016-05-23"
"1390","BIO JOGHURT NATURE 180G",2016,"2016-05-30","2016-06-05",6,22,0,0,0,0,0,7522,"2016-05-30"
"1391","BIO JOGHURT NATURE 180G",2016,"2016-06-06","2016-06-12",6,23,0,0,0,0,0,7244,"2016-06-06"
"1392","BIO JOGHURT NATURE 180G",2016,"2016-06-13","2016-06-19",6,24,0,0,0,0,0,7308,"2016-06-13"
"1393","BIO JOGHURT NATURE 180G",2016,"2016-06-20","2016-06-26",6,25,1,0,0,0,0,8928,"2016-06-20"
"1394","BIO JOGHURT NATURE 180G",2016,"2016-06-27","2016-07-03",6,26,1,0,0,0,0,7151,"2016-06-27"
"1395","BIO JOGHURT NATURE 180G",2016,"2016-07-04","2016-07-10",7,27,0,0,0,0,0,6510,"2016-07-04"
"1396","BIO JOGHURT NATURE 180G",2016,"2016-07-11","2016-07-17",7,28,0,0,0,0,0,6100,"2016-07-11"
"1397","BIO JOGHURT NATURE 180G",2016,"2016-07-18","2016-07-24",7,29,0,0,0,0,0,6077,"2016-07-18"
"1398","BIO JOGHURT NATURE 180G",2016,"2016-07-25","2016-07-31",7,30,0,0,0,0,0,6066,"2016-07-25"
"1399","BIO JOGHURT NATURE 180G",2016,"2016-08-01","2016-08-07",8,31,0,0,0,0,0,5983,"2016-08-01"
"1400","BIO JOGHURT NATURE 180G",2016,"2016-08-08","2016-08-14",8,32,0,0,0,0,0,6625,"2016-08-08"
"1401","BIO JOGHURT NATURE 180G",2016,"2016-08-15","2016-08-21",8,33,0,0,0,0,0,6697,"2016-08-15"
"1402","BIO JOGHURT NATURE 180G",2016,"2016-08-22","2016-08-28",8,34,0,0,0,0,0,6638,"2016-08-22"
"1403","BIO JOGHURT NATURE 180G",2016,"2016-08-29","2016-09-04",9,35,0,0,0,0,0,6799,"2016-08-29"
"1404","BIO JOGHURT NATURE 180G",2016,"2016-09-05","2016-09-11",9,36,0,0,0,0,0,6536,"2016-09-05"
"1405","BIO JOGHURT NATURE 180G",2016,"2016-09-12","2016-09-18",9,37,0,0,0,0,0,6418,"2016-09-12"
"1406","BIO JOGHURT NATURE 180G",2016,"2016-09-19","2016-09-25",9,38,0,0,0,0,0,6433,"2016-09-19"
"1407","BIO JOGHURT NATURE 180G",2016,"2016-09-26","2016-10-02",9,39,0,0,0,0,0,6279,"2016-09-26"
"1408","BIO JOGHURT NATURE 180G",2016,"2016-10-03","2016-10-09",10,40,0,0,0,0,0,5748,"2016-10-03"
"1409","BIO JOGHURT NATURE 180G",2016,"2016-10-10","2016-10-16",10,41,1,0,0,0,0,6958,"2016-10-10"
"1410","BIO JOGHURT NATURE 180G",2016,"2016-10-17","2016-10-23",10,42,1,0,0,0,0,6336,"2016-10-17"
"1411","BIO JOGHURT NATURE 180G",2016,"2016-10-24","2016-10-30",10,43,0,0,0,0,0,6501,"2016-10-24"
"1412","BIO JOGHURT NATURE 180G",2016,"2016-10-31","2016-11-06",11,44,0,0,0,0,0,6194,"2016-10-31"
"1413","BIO JOGHURT NATURE 180G",2016,"2016-11-07","2016-11-13",11,45,1,0,0,0,0,7656,"2016-11-07"
"1414","BIO JOGHURT NATURE 180G",2016,"2016-11-14","2016-11-20",11,46,1,0,0,0,0,6531,"2016-11-14"
"1415","BIO JOGHURT NATURE 180G",2016,"2016-11-21","2016-11-27",11,47,0,0,0,0,0,6183,"2016-11-21"
"1416","BIO JOGHURT NATURE 180G",2016,"2016-11-28","2016-12-04",12,48,0,0,0,0,0,6151,"2016-11-28"
"1417","BIO JOGHURT NATURE 180G",2016,"2016-12-05","2016-12-11",12,49,0,0,0,0,0,5656,"2016-12-05"
"1418","BIO JOGHURT NATURE 180G",2016,"2016-12-12","2016-12-18",12,50,0,0,0,0,0,6217,"2016-12-12"
"1419","BIO JOGHURT NATURE 180G",2016,"2016-12-19","2016-12-25",12,51,1,0,0,0,0,7273,"2016-12-19"
"1420","BIO JOGHURT NATURE 180G",2016,"2016-12-26","2017-01-01",12,52,1,0,0,0,0,4764,"2016-12-26"
"1421","BIO JOGHURT NATURE 180G",2017,"2017-01-02","2017-01-08",1,1,0,0,0,0,0,6201,"2017-01-02"
"1422","BIO JOGHURT NATURE 180G",2017,"2017-01-09","2017-01-15",1,2,0,0,0,0,0,7022,"2017-01-09"
"1423","BIO JOGHURT NATURE 180G",2017,"2017-01-16","2017-01-22",1,3,0,0,0,0,0,6773,"2017-01-16"
"1424","BIO JOGHURT NATURE 180G",2017,"2017-01-23","2017-01-29",1,4,0,0,0,0,0,6802,"2017-01-23"
"1425","BIO JOGHURT NATURE 180G",2017,"2017-01-30","2017-02-05",2,5,0,0,0,0,0,6654,"2017-01-30"
"1426","BIO JOGHURT NATURE 180G",2017,"2017-02-06","2017-02-12",2,6,0,0,0,0,0,6472,"2017-02-06"
"1427","BIO JOGHURT NATURE 180G",2017,"2017-02-13","2017-02-19",2,7,1,0,0,0,0,9125,"2017-02-13"
"1428","BIO JOGHURT NATURE 180G",2017,"2017-02-20","2017-02-26",2,8,1,0,0,0,0,6448,"2017-02-20"
"1429","BIO JOGHURT NATURE 180G",2017,"2017-02-27","2017-03-05",3,9,0,0,0,0,0,6907,"2017-02-27"
"1430","BIO JOGHURT NATURE 180G",2017,"2017-03-06","2017-03-12",3,10,0,0,0,0,0,6998,"2017-03-06"
"1431","BIO JOGHURT NATURE 180G",2017,"2017-03-13","2017-03-19",3,11,0,0,0,0,0,7271,"2017-03-13"
"1432","BIO JOGHURT NATURE 180G",2017,"2017-03-20","2017-03-26",3,12,0,0,0,0,0,7515,"2017-03-20"
"1433","BIO JOGHURT NATURE 180G",2017,"2017-03-27","2017-04-02",3,13,1,0,0,0,0,8932,"2017-03-27"
"1434","BIO JOGHURT NATURE 180G",2017,"2017-04-03","2017-04-09",4,14,1,0,0,0,1,7253,"2017-04-03"
"1435","BIO JOGHURT NATURE 180G",2017,"2017-04-10","2017-04-16",4,15,0,0,1,0,1,7018,"2017-04-10"
"1436","BIO JOGHURT NATURE 180G",2017,"2017-04-17","2017-04-23",4,16,0,0,0,0,0,5875,"2017-04-17"
"1437","BIO JOGHURT NATURE 180G",2017,"2017-04-24","2017-04-30",4,17,0,0,0,0,0,7203,"2017-04-24"
"1438","BIO JOGHURT NATURE 180G",2017,"2017-05-01","2017-05-07",5,18,1,0,0,0,0,9649,"2017-05-01"
"1439","BIO JOGHURT NATURE 180G",2017,"2017-05-08","2017-05-14",5,19,1,0,0,0,0,7437,"2017-05-08"
"1440","BIO JOGHURT NATURE 180G",2017,"2017-05-15","2017-05-21",5,20,0,0,0,0,0,7304,"2017-05-15"
"1441","BIO JOGHURT NATURE 180G",2017,"2017-05-22","2017-05-28",5,21,0,0,0,0,0,6685,"2017-05-22"
"1442","BIO JOGHURT NATURE 180G",2017,"2017-05-29","2017-06-04",6,22,0,0,0,0,0,8358,"2017-05-29"
"1443","BIO JOGHURT NATURE 180G",2017,"2017-06-05","2017-06-11",6,23,1,0,0,0,0,8974,"2017-06-05"
"1444","BIO JOGHURT NATURE 180G",2017,"2017-06-12","2017-06-18",6,24,1,0,0,0,0,6809,"2017-06-12"
"1445","BIO JOGHURT NATURE 180G",2017,"2017-06-19","2017-06-25",6,25,0,0,0,0,0,7609,"2017-06-19"
"1446","BIO JOGHURT NATURE 180G",2017,"2017-06-26","2017-07-02",6,26,0,0,0,0,0,6959,"2017-06-26"
"1447","BIO JOGHURT NATURE 180G",2017,"2017-07-03","2017-07-09",7,27,0,0,0,0,0,6970,"2017-07-03"
"1448","BIO JOGHURT NATURE 180G",2017,"2017-07-10","2017-07-16",7,28,0,0,0,0,0,6288,"2017-07-10"
"1449","BIO JOGHURT NATURE 180G",2017,"2017-07-17","2017-07-23",7,29,0,0,0,0,0,6310,"2017-07-17"
"1450","BIO JOGHURT NATURE 180G",2017,"2017-07-24","2017-07-30",7,30,0,0,0,0,0,5989,"2017-07-24"
"1451","BIO JOGHURT NATURE 180G",2017,"2017-07-31","2017-08-06",8,31,0,0,0,0,0,6342,"2017-07-31"
"1452","BIO JOGHURT NATURE 180G",2017,"2017-08-07","2017-08-13",8,32,1,0,0,0,0,8587,"2017-08-07"
"1453","BIO JOGHURT NATURE 180G",2017,"2017-08-14","2017-08-20",8,33,1,0,0,0,0,7288,"2017-08-14"
"1454","BIO JOGHURT NATURE 180G",2017,"2017-08-21","2017-08-27",8,34,0,0,0,0,0,7026,"2017-08-21"
"1455","BIO JOGHURT NATURE 180G",2017,"2017-08-28","2017-09-03",8,35,0,0,0,0,0,7016,"2017-08-28"
"1456","BIO JOGHURT NATURE 180G",2017,"2017-09-04","2017-09-10",9,36,0,0,0,0,0,6527,"2017-09-04"
"1457","BIO JOGHURT NATURE 180G",2017,"2017-09-11","2017-09-17",9,37,0,0,0,0,0,6655,"2017-09-11"
"1458","BIO JOGHURT NATURE 180G",2017,"2017-09-18","2017-09-24",9,38,0,0,0,0,0,5298,"2017-09-18"
"1459","BIO JOGHURT NATURE 180G",2017,"2017-09-25","2017-10-01",9,39,0,0,0,0,0,5345,"2017-09-25"
"1460","BIO JOGHURT NATURE 180G",2017,"2017-10-02","2017-10-08",10,40,0,0,0,0,0,5337,"2017-10-02"
"1461","BIO JOGHURT NATURE 180G",2017,"2017-10-09","2017-10-15",10,41,0,0,0,0,0,5849,"2017-10-09"
"1462","BIO JOGHURT NATURE 180G",2017,"2017-10-16","2017-10-22",10,42,0,0,0,0,0,6963,"2017-10-16"
"1463","BIO JOGHURT NATURE 180G",2017,"2017-10-23","2017-10-29",10,43,1,0,0,0,0,8874,"2017-10-23"
"1464","BIO JOGHURT NATURE 180G",2017,"2017-10-30","2017-11-05",11,44,1,0,0,0,0,6805,"2017-10-30"
"1465","BIO JOGHURT NATURE 180G",2017,"2017-11-06","2017-11-12",11,45,0,0,0,0,0,6890,"2017-11-06"
"1466","BIO JOGHURT NATURE 180G",2017,"2017-11-13","2017-11-19",11,46,0,0,0,0,0,6847,"2017-11-13"
"1467","BIO JOGHURT NATURE 180G",2017,"2017-11-20","2017-11-26",11,47,0,0,0,0,0,6996,"2017-11-20"
"1468","BIO JOGHURT NATURE 180G",2017,"2017-11-27","2017-12-03",11,48,0,0,0,0,0,6784,"2017-11-27"
"1469","BIO JOGHURT NATURE 180G",2017,"2017-12-04","2017-12-10",12,49,0,0,0,0,0,5635,"2017-12-04"
"1470","BIO JOGHURT NATURE 180G",2017,"2017-12-11","2017-12-17",12,50,0,0,0,0,0,6378,"2017-12-11"
"1471","BIO JOGHURT NATURE 180G",2017,"2017-12-18","2017-12-24",12,51,1,0,0,0,0,8259,"2017-12-18"
"1472","BIO JOGHURT NATURE 180G",2017,"2017-12-25","2017-12-31",12,52,1,0,0,0,0,4744,"2017-12-25"
"1473","BIO JOGHURT NATURE 180G",2018,"2018-01-01","2018-01-07",1,1,0,0,0,0,0,6205,"2018-01-01"
"1474","BIO JOGHURT NATURE 180G",2018,"2018-01-08","2018-01-14",1,2,0,0,0,0,0,7514,"2018-01-08"
"1475","BIO JOGHURT NATURE 180G",2018,"2018-01-15","2018-01-21",1,3,0,0,0,0,0,7194,"2018-01-15"
"1476","BIO JOGHURT NATURE 180G",2018,"2018-01-22","2018-01-28",1,4,0,0,0,0,0,7086,"2018-01-22"
"1477","BIO JOGHURT NATURE 180G",2018,"2018-01-29","2018-02-04",2,5,0,0,0,0,0,6786,"2018-01-29"
"1478","BIO JOGHURT NATURE 180G",2018,"2018-02-05","2018-02-11",2,6,1,0,0,0,0,7935,"2018-02-05"
"1479","BIO JOGHURT NATURE 180G",2018,"2018-02-12","2018-02-18",2,7,1,0,0,0,0,6657,"2018-02-12"
"1480","BIO JOGHURT NATURE 180G",2018,"2018-02-19","2018-02-25",2,8,0,0,0,0,0,7032,"2018-02-19"
"1481","BIO JOGHURT NATURE 180G",2018,"2018-02-26","2018-03-04",3,9,0,0,0,0,0,7149,"2018-02-26"
"1482","BIO JOGHURT NATURE 180G",2018,"2018-03-05","2018-03-11",3,10,0,0,0,0,0,7115,"2018-03-05"
"1483","BIO JOGHURT NATURE 180G",2018,"2018-03-12","2018-03-18",3,11,0,0,0,0,0,7236,"2018-03-12"
"1484","BIO JOGHURT NATURE 180G",2018,"2018-03-19","2018-03-25",3,12,0,0,0,0,0,7038,"2018-03-19"
"1485","BIO JOGHURT NATURE 180G",2018,"2018-03-26","2018-04-01",3,13,0,0,0,0,0,7070,"2018-03-26"
"1486","BIO JOGHURT NATURE 180G",2018,"2018-04-02","2018-04-08",4,14,1,0,0,0,0,8181,"2018-04-02"
"1487","BIO JOGHURT NATURE 180G",2018,"2018-04-09","2018-04-15",4,15,1,0,0,0,0,7472,"2018-04-09"
"1488","BIO JOGHURT NATURE 180G",2018,"2018-04-16","2018-04-22",4,16,0,0,0,0,0,7325,"2018-04-16"
"1489","BIO JOGHURT NATURE 180G",2018,"2018-04-23","2018-04-29",4,17,0,0,0,0,0,7504,"2018-04-23"
"1490","BIO JOGHURT NATURE 180G",2018,"2018-04-30","2018-05-06",5,18,0,0,0,0,0,7355,"2018-04-30"
"1491","BIO JOGHURT NATURE 180G",2018,"2018-05-07","2018-05-13",5,19,0,0,1,0,0,7690,"2018-05-07"
"1492","BIO JOGHURT NATURE 180G",2018,"2018-05-14","2018-05-20",5,20,0,0,1,0,0,7443,"2018-05-14"
"1493","BIO JOGHURT NATURE 180G",2018,"2018-05-21","2018-05-27",5,21,0,0,0,0,0,6985,"2018-05-21"
"1494","BIO JOGHURT NATURE 180G",2018,"2018-05-28","2018-06-03",5,22,1,0,0,0,0,8329,"2018-05-28"
"1495","BIO JOGHURT NATURE 180G",2018,"2018-06-04","2018-06-10",6,23,1,0,0,0,0,7270,"2018-06-04"
"1496","BIO JOGHURT NATURE 180G",2018,"2018-06-11","2018-06-17",6,24,0,0,0,0,0,6983,"2018-06-11"
"1497","BIO JOGHURT NATURE 180G",2018,"2018-06-18","2018-06-24",6,25,0,0,0,0,0,6897,"2018-06-18"
"1498","BIO JOGHURT NATURE 180G",2018,"2018-06-25","2018-07-01",6,26,0,0,0,0,0,7005,"2018-06-25"
"1499","BIO JOGHURT NATURE 180G",2018,"2018-07-02","2018-07-08",7,27,0,0,0,0,0,6646,"2018-07-02"
"1500","BIO JOGHURT NATURE 180G",2018,"2018-07-09","2018-07-15",7,28,1,0,0,0,0,7940,"2018-07-09"
"1501","BIO JOGHURT NATURE 180G",2018,"2018-07-16","2018-07-22",7,29,1,0,0,0,0,5978,"2018-07-16"
"1502","BIO JOGHURT NATURE 180G",2018,"2018-07-23","2018-07-29",7,30,0,0,0,0,0,6246,"2018-07-23"
"1503","BIO JOGHURT NATURE 180G",2018,"2018-07-30","2018-08-05",8,31,0,0,0,0,0,6289,"2018-07-30"
"1504","BIO JOGHURT NATURE 180G",2018,"2018-08-06","2018-08-12",8,32,0,0,0,0,0,6751,"2018-08-06"
"1505","BIO JOGHURT NATURE 180G",2018,"2018-08-13","2018-08-19",8,33,0,0,0,0,0,6734,"2018-08-13"
"1506","BIO JOGHURT NATURE 180G",2018,"2018-08-20","2018-08-26",8,34,0,0,0,0,0,6969,"2018-08-20"
"1507","BIO JOGHURT NATURE 180G",2018,"2018-08-27","2018-09-02",8,35,1,0,0,0,0,8308,"2018-08-27"
"1508","BIO JOGHURT NATURE 180G",2018,"2018-09-03","2018-09-09",9,36,1,0,0,0,0,6005,"2018-09-03"
"1509","BIO JOGHURT NATURE 180G",2018,"2018-09-10","2018-09-16",9,37,0,0,0,0,0,6382,"2018-09-10"
"1510","BIO JOGHURT NATURE 180G",2018,"2018-09-17","2018-09-23",9,38,0,0,0,0,0,6344,"2018-09-17"
"1511","BIO JOGHURT NATURE 180G",2018,"2018-09-24","2018-09-30",9,39,0,0,0,0,0,6291,"2018-09-24"
"1512","BIO JOGHURT NATURE 180G",2018,"2018-10-01","2018-10-07",10,40,0,0,0,0,0,6034,"2018-10-01"
"1513","BIO JOGHURT NATURE 180G",2018,"2018-10-08","2018-10-14",10,41,1,0,0,0,0,7548,"2018-10-08"
"1514","BIO JOGHURT NATURE 180G",2018,"2018-10-15","2018-10-21",10,42,1,0,0,0,0,6655,"2018-10-15"
"1515","BIO JOGHURT NATURE 180G",2018,"2018-10-22","2018-10-28",10,43,0,0,0,0,0,6531,"2018-10-22"
"1516","BIO JOGHURT NATURE 180G",2018,"2018-10-29","2018-11-04",11,44,0,0,0,0,0,6217,"2018-10-29"
"1517","BIO JOGHURT NATURE 180G",2018,"2018-11-05","2018-11-11",11,45,0,0,0,0,0,6592,"2018-11-05"
"1518","BIO JOGHURT NATURE 180G",2018,"2018-11-12","2018-11-18",11,46,0,0,0,0,0,6411,"2018-11-12"
"1519","BIO JOGHURT NATURE 180G",2018,"2018-11-19","2018-11-25",11,47,0,0,0,0,0,6127,"2018-11-19"
"1520","BIO JOGHURT NATURE 180G",2018,"2018-11-26","2018-12-02",11,48,0,0,0,0,0,6392,"2018-11-26"
"1521","BIO JOGHURT NATURE 180G",2018,"2018-12-03","2018-12-09",12,49,1,0,0,0,0,7328,"2018-12-03"
"1522","BIO JOGHURT NATURE 180G",2018,"2018-12-10","2018-12-16",12,50,1,0,0,0,1,6028,"2018-12-10"
"1523","BIO JOGHURT NATURE 180G",2018,"2018-12-17","2018-12-23",12,51,0,0,0,0,1,6314,"2018-12-17"
"1524","BIO JOGHURT NATURE 180G",2018,"2018-12-24","2018-12-30",12,52,0,0,0,0,0,4303,"2018-12-24"
"1525","BIO JOGHURT NATURE 180G",2019,"2018-12-31","2019-01-06",1,1,0,0,0,0,0,6039,"2018-12-31"
"1526","BIO JOGHURT NATURE 180G",2019,"2019-01-07","2019-01-13",1,2,0,0,0,0,0,7119,"2019-01-07"
"1527","BIO JOGHURT NATURE 180G",2019,"2019-01-14","2019-01-20",1,3,0,0,0,0,0,7113,"2019-01-14"
"1528","BIO JOGHURT NATURE 180G",2019,"2019-01-21","2019-01-27",1,4,0,0,0,0,0,7317,"2019-01-21"
"1529","BIO JOGHURT NATURE 180G",2019,"2019-01-28","2019-02-03",1,5,0,0,0,0,0,6994,"2019-01-28"
"1530","BIO JOGHURT NATURE 180G",2019,"2019-02-04","2019-02-10",2,6,0,0,0,0,0,6681,"2019-02-04"
"1531","BIO JOGHURT NATURE 180G",2019,"2019-02-11","2019-02-17",2,7,1,0,0,0,0,8686,"2019-02-11"
"1532","BIO JOGHURT NATURE 180G",2019,"2019-02-18","2019-02-24",2,8,1,0,0,0,0,7006,"2019-02-18"
"1533","BIO JOGHURT NATURE 180G",2019,"2019-02-25","2019-03-03",2,9,0,0,0,0,0,6721,"2019-02-25"
"1534","BIO JOGHURT NATURE 180G",2019,"2019-03-04","2019-03-10",3,10,0,0,0,0,0,7248,"2019-03-04"
"1535","BIO JOGHURT NATURE 180G",2019,"2019-03-11","2019-03-17",3,11,0,0,0,0,0,6934,"2019-03-11"
"1536","BIO JOGHURT NATURE 180G",2019,"2019-03-18","2019-03-24",3,12,0,0,0,0,0,7387,"2019-03-18"
"1537","BIO JOGHURT NATURE 180G",2019,"2019-03-25","2019-03-31",3,13,0,0,0,0,0,7635,"2019-03-25"
"1538","BIO JOGHURT NATURE 180G",2019,"2019-04-01","2019-04-07",4,14,0,0,0,0,0,7445,"2019-04-01"
"1539","BIO JOGHURT NATURE 180G",2019,"2019-04-08","2019-04-14",4,15,0,0,0,0,0,7386,"2019-04-08"
"1540","BIO JOGHURT NATURE 180G",2019,"2019-04-15","2019-04-21",4,16,0,0,0,0,0,6833,"2019-04-15"
"1541","BIO JOGHURT NATURE 180G",2019,"2019-04-22","2019-04-28",4,17,1,0,0,0,0,7857,"2019-04-22"
"1542","BIO JOGHURT NATURE 180G",2019,"2019-04-29","2019-05-05",5,18,1,0,0,0,0,7222,"2019-04-29"
"1543","BIO JOGHURT NATURE 180G",2019,"2019-05-06","2019-05-12",5,19,0,0,0,0,0,7048,"2019-05-06"
"1544","BIO JOGHURT NATURE 180G",2019,"2019-05-13","2019-05-19",5,20,0,0,0,0,0,7248,"2019-05-13"
"1545","BIO JOGHURT NATURE 180G",2019,"2019-05-20","2019-05-26",5,21,0,0,0,0,0,7212,"2019-05-20"
"1546","BIO JOGHURT NATURE 180G",2019,"2019-05-27","2019-06-02",5,22,1,0,0,0,0,9048,"2019-05-27"
"1547","BIO JOGHURT NATURE 180G",2019,"2019-06-03","2019-06-09",6,23,1,0,0,0,0,7986,"2019-06-03"
"1548","BIO JOGHURT NATURE 180G",2019,"2019-06-10","2019-06-16",6,24,0,0,0,0,0,6573,"2019-06-10"
"1549","BIO JOGHURT NATURE 180G",2019,"2019-06-17","2019-06-23",6,25,0,0,0,0,0,6858,"2019-06-17"
"1550","BIO JOGHURT NATURE 180G",2019,"2019-06-24","2019-06-30",6,26,0,0,0,0,0,7751,"2019-06-24"
"1551","BIO JOGHURT NATURE 180G",2019,"2019-07-01","2019-07-07",7,27,1,0,0,0,0,9235,"2019-07-01"
"1552","BIO JOGHURT NATURE 180G",2019,"2019-07-08","2019-07-14",7,28,1,0,0,0,0,6305,"2019-07-08"
